protocol,size,usage_side,ts,rss,cpu,perf_base_ns,epoch_base_ns
rest_json,10,client,91922389281584,29990912,1.2,91907081946000,1747939306517526000
rest_json,10,client,91922390578417,30056448,1.6,91907081946000,1747939306517526000
rest_json,10,client,91922391878209,30089216,1.4,91907081946000,1747939306517526000
rest_json,10,client,91922393172250,30179328,2.0,91907081946000,1747939306517526000
rest_json,10,client,91922394471625,30179328,1.3,91907081946000,1747939306517526000
rest_json,10,client,91922395776209,30195712,2.6,91907081946000,1747939306517526000
rest_json,10,client,91922397086042,30195712,0.0,91907081946000,1747939306517526000
rest_json,10,client,91922398392667,30212096,5.4,91907081946000,1747939306517526000
rest_json,10,client,91922399702334,30212096,1.3,91907081946000,1747939306517526000
rest_json,10,client,91922401006167,30212096,0.0,91907081946000,1747939306517526000
rest_json,10,client,91922402305209,30220288,6.0,91907081946000,1747939306517526000
rest_json,10,client,91922403605417,29962240,2.8,91907081946000,1747939306517526000
rest_json,100,client,91967877071375,18464768,2.4,91952599158917,1747939352034648000
rest_json,100,client,91967878720334,18739200,1.8,91952599158917,1747939352034648000
rest_json,100,client,91967880060334,18890752,2.2,91952599158917,1747939352034648000
rest_json,100,client,91967881376875,19054592,1.9,91952599158917,1747939352034648000
rest_json,100,client,91967882686834,19447808,2.4,91952599158917,1747939352034648000
rest_json,100,client,91967883993834,19881984,2.5,91952599158917,1747939352034648000
rest_json,100,client,91967885301500,20107264,1.9,91952599158917,1747939352034648000
rest_json,100,client,91967886605084,20418560,2.4,91952599158917,1747939352034648000
rest_json,100,client,91967887905584,20742144,2.4,91952599158917,1747939352034648000
rest_json,100,client,91967889197500,20926464,1.3,91952599158917,1747939352034648000
rest_json,100,client,91967890486584,21475328,2.5,91952599158917,1747939352034648000
rest_json,100,client,91967891775625,21663744,2.4,91952599158917,1747939352034648000
rest_json,100,client,91967893063667,21786624,2.4,91952599158917,1747939352034648000
rest_json,100,client,91967894351709,21962752,2.4,91952599158917,1747939352034648000
rest_json,100,client,91967895640542,22056960,2.2,91952599158917,1747939352034648000
rest_json,100,client,91967896928709,22118400,1.7000000000000002,91952599158917,1747939352034648000
rest_json,100,client,91967898216334,22130688,2.0,91952599158917,1747939352034648000
rest_json,100,client,91967899507417,22130688,2.2,91952599158917,1747939352034648000
rest_json,100,client,91967900805000,22192128,3.8,91952599158917,1747939352034648000
rest_json,100,client,91967902094917,22417408,2.5,91952599158917,1747939352034648000
rest_json,100,client,91967903385292,22528000,1.4,91952599158917,1747939352034648000
rest_json,100,client,91967904674625,22794240,2.0,91952599158917,1747939352034648000
rest_json,100,client,91967906004667,23080960,2.4,91952599158917,1747939352034648000
rest_json,100,client,91967907351542,23572480,1.8,91952599158917,1747939352034648000
rest_json,100,client,91967908600625,23863296,2.0,91952599158917,1747939352034648000
rest_json,100,client,91967909910417,23990272,1.4,91952599158917,1747939352034648000
rest_json,100,client,91967911204792,24604672,2.5,91952599158917,1747939352034648000
rest_json,100,client,91967912494792,24805376,2.4,91952599158917,1747939352034648000
rest_json,100,client,91967913783709,24977408,2.4,91952599158917,1747939352034648000
rest_json,100,client,91967915073000,25137152,2.3,91952599158917,1747939352034648000
rest_json,100,client,91967916360709,25432064,2.3,91952599158917,1747939352034648000
rest_json,100,client,91967917648250,25595904,1.6,91952599158917,1747939352034648000
rest_json,100,client,91967918937584,25800704,1.9,91952599158917,1747939352034648000
rest_json,100,client,91967920226250,26013696,1.9,91952599158917,1747939352034648000
rest_json,100,client,91967921518459,26320896,2.2,91952599158917,1747939352034648000
rest_json,100,client,91967922806542,26583040,2.4,91952599158917,1747939352034648000
rest_json,100,client,91967924097959,26644480,2.0,91952599158917,1747939352034648000
rest_json,100,client,91967925390000,26734592,2.3,91952599158917,1747939352034648000
rest_json,100,client,91967926680167,27099136,2.4,91952599158917,1747939352034648000
rest_json,100,client,91967927969917,27332608,2.5,91952599158917,1747939352034648000
rest_json,100,client,91967929259417,27484160,2.4,91952599158917,1747939352034648000
rest_json,100,client,91967930549792,27795456,2.4,91952599158917,1747939352034648000
rest_json,100,client,91967931838334,28262400,2.4,91952599158917,1747939352034648000
rest_json,100,client,91967933127834,28717056,2.4,91952599158917,1747939352034648000
rest_json,100,client,91967934420417,29151232,2.4,91952599158917,1747939352034648000
rest_json,100,client,91967935709042,29466624,2.4,91952599158917,1747939352034648000
rest_json,100,client,91967936999334,29618176,2.4,91952599158917,1747939352034648000
rest_json,100,client,91967938292042,29773824,2.4,91952599158917,1747939352034648000
rest_json,100,client,91967939579000,29925376,2.4,91952599158917,1747939352034648000
rest_json,100,client,91967940869042,30068736,2.4,91952599158917,1747939352034648000
rest_json,100,client,91967942159959,30203904,2.4,91952599158917,1747939352034648000
rest_json,100,client,91967943449917,30359552,2.4,91952599158917,1747939352034648000
rest_json,100,client,91967944739000,30441472,2.1,91952599158917,1747939352034648000
rest_json,100,client,91967946033084,30539776,0.8,91952599158917,1747939352034648000
rest_json,100,client,91967947329292,30593024,1.8,91952599158917,1747939352034648000
rest_json,100,client,91967948624792,30646272,1.7000000000000002,91952599158917,1747939352034648000
rest_json,100,client,91967949870834,30822400,1.3,91952599158917,1747939352034648000
rest_json,100,client,91967951181375,30830592,2.2,91952599158917,1747939352034648000
rest_json,100,client,91967952490792,30830592,0.5,91952599158917,1747939352034648000
rest_json,100,client,91967953798000,30846976,2.7,91952599158917,1747939352034648000
rest_json,100,client,91967955096834,30846976,0.0,91952599158917,1747939352034648000
rest_json,100,client,91967956390709,30863360,6.2,91952599158917,1747939352034648000
rest_json,100,client,91967957684084,30863360,1.0,91952599158917,1747939352034648000
rest_json,100,client,91967958978292,30863360,0.0,91952599158917,1747939352034648000
rest_json,100,client,91967960273084,30871552,6.6,91952599158917,1747939352034648000
rest_json,100,client,91967961571084,30564352,2.3,91952599158917,1747939352034648000
rest_json,1000,client,92013864525250,18149376,1.7000000000000002,91998260113542,1747939397695512000
rest_json,1000,client,92013866163542,18440192,1.9,91998260113542,1747939397695512000
rest_json,1000,client,92013867473042,18571264,2.1,91998260113542,1747939397695512000
rest_json,1000,client,92013868775292,18845696,2.4,91998260113542,1747939397695512000
rest_json,1000,client,92013870070292,19136512,2.4,91998260113542,1747939397695512000
rest_json,1000,client,92013871368042,19456000,1.9,91998260113542,1747939397695512000
rest_json,1000,client,92013872668834,19873792,2.3,91998260113542,1747939397695512000
rest_json,1000,client,92013873971334,20090880,2.5,91998260113542,1747939397695512000
rest_json,1000,client,92013875270000,20303872,1.4,91998260113542,1747939397695512000
rest_json,1000,client,92013876567625,20942848,2.5,91998260113542,1747939397695512000
rest_json,1000,client,92013877854750,21127168,2.3,91998260113542,1747939397695512000
rest_json,1000,client,92013879143084,21266432,2.5,91998260113542,1747939397695512000
rest_json,1000,client,92013880430167,21422080,2.4,91998260113542,1747939397695512000
rest_json,1000,client,92013881717625,21540864,2.3,91998260113542,1747939397695512000
rest_json,1000,client,92013883003750,21606400,1.9,91998260113542,1747939397695512000
rest_json,1000,client,92013884291292,21618688,2.0,91998260113542,1747939397695512000
rest_json,1000,client,92013885583584,21618688,2.5,91998260113542,1747939397695512000
rest_json,1000,client,92013886872625,21667840,3.3,91998260113542,1747939397695512000
rest_json,1000,client,92013888159209,21835776,2.4,91998260113542,1747939397695512000
rest_json,1000,client,92013889448292,21950464,1.3,91998260113542,1747939397695512000
rest_json,1000,client,92013890740500,22224896,2.3,91998260113542,1747939397695512000
rest_json,1000,client,92013892028459,22495232,2.1,91998260113542,1747939397695512000
rest_json,1000,client,92013893315417,22999040,1.8,91998260113542,1747939397695512000
rest_json,1000,client,92013894603167,23216128,2.0,91998260113542,1747939397695512000
rest_json,1000,client,92013895892417,23347200,1.4,91998260113542,1747939397695512000
rest_json,1000,client,92013897183917,23957504,2.5,91998260113542,1747939397695512000
rest_json,1000,client,92013898472334,24166400,2.4,91998260113542,1747939397695512000
rest_json,1000,client,92013899796750,24334336,2.4,91998260113542,1747939397695512000
rest_json,1000,client,92013901107667,24485888,2.3,91998260113542,1747939397695512000
rest_json,1000,client,92013902406834,24756224,2.4,91998260113542,1747939397695512000
rest_json,1000,client,92013903700375,24915968,1.6,91998260113542,1747939397695512000
rest_json,1000,client,92013904995334,25116672,1.9,91998260113542,1747939397695512000
rest_json,1000,client,92013906292125,25329664,1.9,91998260113542,1747939397695512000
rest_json,1000,client,92013907589667,25632768,1.5,91998260113542,1747939397695512000
rest_json,1000,client,92013908883834,25894912,2.9,91998260113542,1747939397695512000
rest_json,1000,client,92013910176334,25952256,1.7000000000000002,91998260113542,1747939397695512000
rest_json,1000,client,92013911473084,26050560,2.9,91998260113542,1747939397695512000
rest_json,1000,client,92013912765584,26357760,2.5,91998260113542,1747939397695512000
rest_json,1000,client,92013914067375,26447872,2.3,91998260113542,1747939397695512000
rest_json,1000,client,92013915361042,26632192,2.5,91998260113542,1747939397695512000
rest_json,1000,client,92013916651750,26939392,2.4,91998260113542,1747939397695512000
rest_json,1000,client,92013917946000,27422720,2.4,91998260113542,1747939397695512000
rest_json,1000,client,92013919237292,28000256,2.4,91998260113542,1747939397695512000
rest_json,1000,client,92013920532417,28295168,2.4,91998260113542,1747939397695512000
rest_json,1000,client,92013921826375,28610560,2.4,91998260113542,1747939397695512000
rest_json,1000,client,92013923117250,28766208,2.4,91998260113542,1747939397695512000
rest_json,1000,client,92013924407125,28921856,2.4,91998260113542,1747939397695512000
rest_json,1000,client,92013925696334,29077504,2.3,91998260113542,1747939397695512000
rest_json,1000,client,92013926986792,29216768,2.5,91998260113542,1747939397695512000
rest_json,1000,client,92013928275042,29327360,2.4,91998260113542,1747939397695512000
rest_json,1000,client,92013929564709,29499392,2.4,91998260113542,1747939397695512000
rest_json,1000,client,92013930855625,29618176,1.7000000000000002,91998260113542,1747939397695512000
rest_json,1000,client,92013932146917,29597696,1.3,91998260113542,1747939397695512000
rest_json,1000,client,92013933442542,29728768,1.9,91998260113542,1747939397695512000
rest_json,1000,client,92013934770042,29741056,0.4,91998260113542,1747939397695512000
rest_json,1000,client,92013936080417,29741056,0.0,91998260113542,1747939397695512000
rest_json,1000,client,92013937376500,30437376,1.8,91998260113542,1747939397695512000
rest_json,1000,client,92013938690959,30998528,2.4,91998260113542,1747939397695512000
rest_json,1000,client,92013940008125,31002624,2.0,91998260113542,1747939397695512000
rest_json,1000,client,92013941328459,31010816,2.8,91998260113542,1747939397695512000
rest_json,1000,client,92013942642709,31010816,0.0,91998260113542,1747939397695512000
rest_json,1000,client,92013943951542,31014912,4.8,91998260113542,1747939397695512000
rest_json,1000,client,92013945261834,31027200,1.8,91998260113542,1747939397695512000
rest_json,1000,client,92013946565167,31027200,2.7,91998260113542,1747939397695512000
rest_json,1000,client,92013947868459,31031296,1.0,91998260113542,1747939397695512000
rest_json,1000,client,92013949171625,31170560,4.0,91998260113542,1747939397695512000
rest_json,10000,client,92063328471459,17862656,0.0,92044199392959,1747939443634699000
rest_json,10000,client,92063329840542,18141184,2.3,92044199392959,1747939443634699000
rest_json,10000,client,92063331434834,18313216,2.0,92044199392959,1747939443634699000
rest_json,10000,client,92063332738042,18612224,2.4,92044199392959,1747939443634699000
rest_json,10000,client,92063334035000,18919424,2.4,92044199392959,1747939443634699000
rest_json,10000,client,92063335332792,19251200,1.9,92044199392959,1747939443634699000
rest_json,10000,client,92063336636375,19632128,2.2,92044199392959,1747939443634699000
rest_json,10000,client,92063337944292,19939328,2.6,92044199392959,1747939443634699000
rest_json,10000,client,92063339249417,20131840,1.4,92044199392959,1747939443634699000
rest_json,10000,client,92063340545000,20684800,2.4,92044199392959,1747939443634699000
rest_json,10000,client,92063341836625,20865024,2.4,92044199392959,1747939443634699000
rest_json,10000,client,92063343125959,21004288,2.4,92044199392959,1747939443634699000
rest_json,10000,client,92063344416625,21180416,2.4,92044199392959,1747939443634699000
rest_json,10000,client,92063345707292,21270528,2.3,92044199392959,1747939443634699000
rest_json,10000,client,92063346996917,21331968,1.8,92044199392959,1747939443634699000
rest_json,10000,client,92063348286709,21340160,1.5,92044199392959,1747939443634699000
rest_json,10000,client,92063349581292,21344256,2.5,92044199392959,1747939443634699000
rest_json,10000,client,92063350871375,21393408,3.7,92044199392959,1747939443634699000
rest_json,10000,client,92063352160542,21569536,2.4,92044199392959,1747939443634699000
rest_json,10000,client,92063353458750,21692416,1.4,92044199392959,1747939443634699000
rest_json,10000,client,92063354757042,21954560,1.9,92044199392959,1747939443634699000
rest_json,10000,client,92063356045709,22245376,2.4,92044199392959,1747939443634699000
rest_json,10000,client,92063357338167,22720512,1.9,92044199392959,1747939443634699000
rest_json,10000,client,92063358630792,22974464,1.9,92044199392959,1747939443634699000
rest_json,10000,client,92063359924209,23113728,1.5,92044199392959,1747939443634699000
rest_json,10000,client,92063361213625,23691264,2.4,92044199392959,1747939443634699000
rest_json,10000,client,92063362503292,23932928,2.4,92044199392959,1747939443634699000
rest_json,10000,client,92063363803792,24068096,2.4,92044199392959,1747939443634699000
rest_json,10000,client,92063365110917,24215552,2.5,92044199392959,1747939443634699000
rest_json,10000,client,92063366403542,24559616,2.4,92044199392959,1747939443634699000
rest_json,10000,client,92063367693917,24674304,1.3,92044199392959,1747939443634699000
rest_json,10000,client,92063368983959,24834048,1.8,92044199392959,1747939443634699000
rest_json,10000,client,92063370274250,25108480,2.2,92044199392959,1747939443634699000
rest_json,10000,client,92063371565542,25497600,2.4,92044199392959,1747939443634699000
rest_json,10000,client,92063372856584,25665536,1.9,92044199392959,1747939443634699000
rest_json,10000,client,92063374147834,25681920,1.4,92044199392959,1747939443634699000
rest_json,10000,client,92063375438709,25796608,3.4,92044199392959,1747939443634699000
rest_json,10000,client,92063376725792,26091520,2.2,92044199392959,1747939443634699000
rest_json,10000,client,92063378013834,26185728,2.6,92044199392959,1747939443634699000
rest_json,10000,client,92063379301459,26406912,2.4,92044199392959,1747939443634699000
rest_json,10000,client,92063380588959,26689536,2.4,92044199392959,1747939443634699000
rest_json,10000,client,92063381877834,27217920,2.4,92044199392959,1747939443634699000
rest_json,10000,client,92063383166250,27779072,2.4,92044199392959,1747939443634699000
rest_json,10000,client,92063384457209,28172288,2.4,92044199392959,1747939443634699000
rest_json,10000,client,92063385747375,28364800,2.4,92044199392959,1747939443634699000
rest_json,10000,client,92063387039042,28504064,2.4,92044199392959,1747939443634699000
rest_json,10000,client,92063388330500,28667904,2.3,92044199392959,1747939443634699000
rest_json,10000,client,92063389621334,28819456,2.5,92044199392959,1747939443634699000
rest_json,10000,client,92063390911542,28954624,2.3,92044199392959,1747939443634699000
rest_json,10000,client,92063392201792,29065216,2.5,92044199392959,1747939443634699000
rest_json,10000,client,92063393501375,29245440,2.4,92044199392959,1747939443634699000
rest_json,10000,client,92063394809334,29384704,1.6,92044199392959,1747939443634699000
rest_json,10000,client,92063396117917,29429760,1.5,92044199392959,1747939443634699000
rest_json,10000,client,92063397412584,29532160,1.4,92044199392959,1747939443634699000
rest_json,10000,client,92063398701709,29560832,1.0,92044199392959,1747939443634699000
rest_json,10000,client,92063399993084,29560832,0.0,92044199392959,1747939443634699000
rest_json,10000,client,92063401284667,29560832,0.0,92044199392959,1747939443634699000
rest_json,10000,client,92063402575167,29560832,0.0,92044199392959,1747939443634699000
rest_json,10000,client,92063403861917,29560832,0.0,92044199392959,1747939443634699000
rest_json,10000,client,92063405152084,29560832,0.0,92044199392959,1747939443634699000
rest_json,10000,client,92063406446292,29560832,0.0,92044199392959,1747939443634699000
rest_json,10000,client,92063407738250,29560832,0.0,92044199392959,1747939443634699000
rest_json,10000,client,92063409028500,29560832,0.0,92044199392959,1747939443634699000
rest_json,10000,client,92063410317875,29560832,0.0,92044199392959,1747939443634699000
rest_json,10000,client,92063411604959,29560832,0.0,92044199392959,1747939443634699000
rest_json,10000,client,92063412897167,29560832,0.0,92044199392959,1747939443634699000
rest_json,10000,client,92063414187834,29560832,0.0,92044199392959,1747939443634699000
rest_json,10000,client,92063415477625,29560832,0.0,92044199392959,1747939443634699000
rest_json,10000,client,92063416767167,29560832,0.0,92044199392959,1747939443634699000
rest_json,10000,client,92063418055625,29560832,0.0,92044199392959,1747939443634699000
rest_json,10000,client,92063419348084,29560832,0.0,92044199392959,1747939443634699000
rest_json,10000,client,92063420641625,29560832,0.0,92044199392959,1747939443634699000
rest_json,10000,client,92063422010084,29691904,1.0,92044199392959,1747939443634699000
rest_json,10000,client,92063423325042,30912512,2.4,92044199392959,1747939443634699000
rest_json,10000,client,92063424619292,34455552,2.4,92044199392959,1747939443634699000
rest_json,10000,client,92063425911667,35319808,2.4,92044199392959,1747939443634699000
rest_json,10000,client,92063427203417,36057088,2.4,92044199392959,1747939443634699000
rest_json,10000,client,92063428498292,36806656,2.4,92044199392959,1747939443634699000
rest_json,10000,client,92063429788667,37560320,2.4,92044199392959,1747939443634699000
rest_json,10000,client,92063431091584,38162432,2.4,92044199392959,1747939443634699000
rest_json,10000,client,92063432381209,38912000,2.4,92044199392959,1747939443634699000
rest_json,10000,client,92063433668500,39657472,2.4,92044199392959,1747939443634699000
rest_json,10000,client,92063434955667,40411136,2.4,92044199392959,1747939443634699000
rest_json,10000,client,92063436245625,41156608,2.4,92044199392959,1747939443634699000
rest_json,10000,client,92063437544625,38346752,2.4,92044199392959,1747939443634699000
rest_json,10000,client,92063438858625,36290560,2.4,92044199392959,1747939443634699000
rest_json,10000,client,92063440173542,36290560,1.4,92044199392959,1747939443634699000
rest_json,10000,client,92063441483500,35270656,3.3,92044199392959,1747939443634699000
rest_json,10000,client,92063442789334,35270656,0.0,92044199392959,1747939443634699000
rest_json,10000,client,92063444088875,35287040,4.6,92044199392959,1747939443634699000
rest_json,10000,client,92063445385959,35287040,1.2,92044199392959,1747939443634699000
rest_json,10000,client,92063446677959,35291136,3.9,92044199392959,1747939443634699000
rest_json,10000,client,92063447974417,35295232,2.4,92044199392959,1747939443634699000
rest_json,10000,client,92063449265084,33427456,2.4,92044199392959,1747939443634699000
rest_json,100000,client,92149009807750,18845696,1.7000000000000002,92093745898334,1747939493181106000
rest_json,100000,client,92149011470334,19005440,2.1,92093745898334,1747939493181106000
rest_json,100000,client,92149012782959,19292160,2.4,92093745898334,1747939493181106000
rest_json,100000,client,92149014077459,19570688,2.4,92093745898334,1747939493181106000
rest_json,100000,client,92149015371459,19931136,1.9,92093745898334,1747939493181106000
rest_json,100000,client,92149016664209,20312064,2.3,92093745898334,1747939493181106000
rest_json,100000,client,92149017960334,20500480,2.5,92093745898334,1747939493181106000
rest_json,100000,client,92149019260542,20709376,1.5,92093745898334,1747939493181106000
rest_json,100000,client,92149020558334,21270528,2.4,92093745898334,1747939493181106000
rest_json,100000,client,92149021848417,21499904,2.4,92093745898334,1747939493181106000
rest_json,100000,client,92149023137375,21651456,2.4,92093745898334,1747939493181106000
rest_json,100000,client,92149024429459,21794816,2.4,92093745898334,1747939493181106000
rest_json,100000,client,92149025718750,21954560,2.4,92093745898334,1747939493181106000
rest_json,100000,client,92149027007584,22065152,2.4,92093745898334,1747939493181106000
rest_json,100000,client,92149028295542,22077440,2.0,92093745898334,1747939493181106000
rest_json,100000,client,92149029585792,22077440,2.1,92093745898334,1747939493181106000
rest_json,100000,client,92149030879417,22097920,3.1,92093745898334,1747939493181106000
rest_json,100000,client,92149032166959,22224896,2.4,92093745898334,1747939493181106000
rest_json,100000,client,92149033491959,22380544,1.8,92093745898334,1747939493181106000
rest_json,100000,client,92149034801834,22577152,1.9,92093745898334,1747939493181106000
rest_json,100000,client,92149036095709,22777856,1.9,92093745898334,1747939493181106000
rest_json,100000,client,92149037385334,23060480,1.9,92093745898334,1747939493181106000
rest_json,100000,client,92149038676334,23535616,2.4,92093745898334,1747939493181106000
rest_json,100000,client,92149039965000,23654400,1.3,92093745898334,1747939493181106000
rest_json,100000,client,92149041253625,24264704,2.2,92093745898334,1747939493181106000
rest_json,100000,client,92149042542334,24444928,2.4,92093745898334,1747939493181106000
rest_json,100000,client,92149043830834,24641536,2.4,92093745898334,1747939493181106000
rest_json,100000,client,92149045120792,24788992,2.4,92093745898334,1747939493181106000
rest_json,100000,client,92149046414459,25026560,2.4,92093745898334,1747939493181106000
rest_json,100000,client,92149047705542,25227264,1.9,92093745898334,1747939493181106000
rest_json,100000,client,92149048996917,25382912,1.6,92093745898334,1747939493181106000
rest_json,100000,client,92149050286334,25657344,1.9,92093745898334,1747939493181106000
rest_json,100000,client,92149051579084,25972736,2.4,92093745898334,1747939493181106000
rest_json,100000,client,92149052873834,26222592,2.4,92093745898334,1747939493181106000
rest_json,100000,client,92149054172667,26288128,1.9,92093745898334,1747939493181106000
rest_json,100000,client,92149055467250,26378240,2.5,92093745898334,1747939493181106000
rest_json,100000,client,92149056758584,26476544,2.4,92093745898334,1747939493181106000
rest_json,100000,client,92149058049500,26779648,2.4,92093745898334,1747939493181106000
rest_json,100000,client,92149059338959,26906624,2.4,92093745898334,1747939493181106000
rest_json,100000,client,92149060633542,27222016,2.4,92093745898334,1747939493181106000
rest_json,100000,client,92149061924000,27611136,2.4,92093745898334,1747939493181106000
rest_json,100000,client,92149063212584,28131328,2.4,92093745898334,1747939493181106000
rest_json,100000,client,92149064502917,28581888,2.4,92093745898334,1747939493181106000
rest_json,100000,client,92149065793084,28897280,2.4,92093745898334,1747939493181106000
rest_json,100000,client,92149067082459,29048832,2.4,92093745898334,1747939493181106000
rest_json,100000,client,92149068375542,29212672,2.4,92093745898334,1747939493181106000
rest_json,100000,client,92149069663500,29343744,2.4,92093745898334,1747939493181106000
rest_json,100000,client,92149070953084,29495296,2.4,92093745898334,1747939493181106000
rest_json,100000,client,92149072242334,29650944,2.4,92093745898334,1747939493181106000
rest_json,100000,client,92149073529084,29736960,2.4,92093745898334,1747939493181106000
rest_json,100000,client,92149074820959,29863936,2.2,92093745898334,1747939493181106000
rest_json,100000,client,92149076114042,29958144,0.8,92093745898334,1747939493181106000
rest_json,100000,client,92149077420209,29958144,1.6,92093745898334,1747939493181106000
rest_json,100000,client,92149078723375,30048256,1.9,92093745898334,1747939493181106000
rest_json,100000,client,92149080080917,30056448,0.30000000000000004,92093745898334,1747939493181106000
rest_json,100000,client,92149081401500,30056448,0.0,92093745898334,1747939493181106000
rest_json,100000,client,92149082692209,30056448,0.0,92093745898334,1747939493181106000
rest_json,100000,client,92149083993417,30056448,0.0,92093745898334,1747939493181106000
rest_json,100000,client,92149085300292,30056448,0.0,92093745898334,1747939493181106000
rest_json,100000,client,92149086594667,30056448,0.0,92093745898334,1747939493181106000
rest_json,100000,client,92149087887334,30056448,0.0,92093745898334,1747939493181106000
rest_json,100000,client,92149089178042,30056448,0.0,92093745898334,1747939493181106000
rest_json,100000,client,92149090466625,30056448,0.0,92093745898334,1747939493181106000
rest_json,100000,client,92149091760542,30056448,0.0,92093745898334,1747939493181106000
rest_json,100000,client,92149093051125,30056448,0.0,92093745898334,1747939493181106000
rest_json,100000,client,92149094340875,30056448,0.0,92093745898334,1747939493181106000
rest_json,100000,client,92149095630709,30056448,0.0,92093745898334,1747939493181106000
rest_json,100000,client,92149096917834,30056448,0.0,92093745898334,1747939493181106000
rest_json,100000,client,92149098205334,30056448,0.0,92093745898334,1747939493181106000
rest_json,100000,client,92149099493292,30056448,0.0,92093745898334,1747939493181106000
rest_json,100000,client,92149100783917,30056448,0.0,92093745898334,1747939493181106000
rest_json,100000,client,92149102086542,30056448,0.0,92093745898334,1747939493181106000
rest_json,100000,client,92149103375834,30056448,0.0,92093745898334,1747939493181106000
rest_json,100000,client,92149104664917,30056448,0.0,92093745898334,1747939493181106000
rest_json,100000,client,92149105952459,30056448,0.0,92093745898334,1747939493181106000
rest_json,100000,client,92149107241500,30056448,0.0,92093745898334,1747939493181106000
rest_json,100000,client,92149108533959,30056448,0.0,92093745898334,1747939493181106000
rest_json,100000,client,92149109825667,30056448,0.0,92093745898334,1747939493181106000
rest_json,100000,client,92149111113750,30056448,0.0,92093745898334,1747939493181106000
rest_json,100000,client,92149112412125,30056448,0.0,92093745898334,1747939493181106000
rest_json,100000,client,92149113701375,30056448,0.0,92093745898334,1747939493181106000
rest_json,100000,client,92149114988292,30056448,0.0,92093745898334,1747939493181106000
rest_json,100000,client,92149116275250,30056448,0.0,92093745898334,1747939493181106000
rest_json,100000,client,92149117561875,30056448,0.0,92093745898334,1747939493181106000
rest_json,100000,client,92149118848834,30056448,0.0,92093745898334,1747939493181106000
rest_json,100000,client,92149120136709,30056448,0.0,92093745898334,1747939493181106000
rest_json,100000,client,92149121436792,30056448,0.0,92093745898334,1747939493181106000
rest_json,100000,client,92149122722750,30056448,0.0,92093745898334,1747939493181106000
rest_json,100000,client,92149124010084,30056448,0.0,92093745898334,1747939493181106000
rest_json,100000,client,92149125296792,30056448,0.0,92093745898334,1747939493181106000
rest_json,100000,client,92149126582792,30056448,0.0,92093745898334,1747939493181106000
rest_json,100000,client,92149127869834,30056448,0.0,92093745898334,1747939493181106000
rest_json,100000,client,92149129157875,30056448,0.0,92093745898334,1747939493181106000
rest_json,100000,client,92149130448959,30056448,0.0,92093745898334,1747939493181106000
rest_json,100000,client,92149131742709,30056448,0.0,92093745898334,1747939493181106000
rest_json,100000,client,92149133033500,30056448,0.0,92093745898334,1747939493181106000
rest_json,100000,client,92149134323459,30056448,0.0,92093745898334,1747939493181106000
rest_json,100000,client,92149135612375,30056448,0.0,92093745898334,1747939493181106000
rest_json,100000,client,92149136898959,30056448,0.0,92093745898334,1747939493181106000
rest_json,100000,client,92149138187917,30056448,0.0,92093745898334,1747939493181106000
rest_json,100000,client,92149139480625,30056448,0.0,92093745898334,1747939493181106000
rest_json,100000,client,92149140771084,30056448,0.0,92093745898334,1747939493181106000
rest_json,100000,client,92149142060042,30056448,0.0,92093745898334,1747939493181106000
rest_json,100000,client,92149143351084,30056448,0.0,92093745898334,1747939493181106000
rest_json,100000,client,92149144642000,30056448,0.0,92093745898334,1747939493181106000
rest_json,100000,client,92149145932542,30056448,0.0,92093745898334,1747939493181106000
rest_json,100000,client,92149147228584,30056448,0.0,92093745898334,1747939493181106000
rest_json,100000,client,92149148516250,30056448,0.0,92093745898334,1747939493181106000
rest_json,100000,client,92149149810625,30056448,0.0,92093745898334,1747939493181106000
rest_json,100000,client,92149151097709,30056448,0.0,92093745898334,1747939493181106000
rest_json,100000,client,92149152390209,30056448,0.0,92093745898334,1747939493181106000
rest_json,100000,client,92149153680625,30056448,0.0,92093745898334,1747939493181106000
rest_json,100000,client,92149154970375,30056448,0.0,92093745898334,1747939493181106000
rest_json,100000,client,92149156261625,30056448,0.0,92093745898334,1747939493181106000
rest_json,100000,client,92149157552584,30056448,0.0,92093745898334,1747939493181106000
rest_json,100000,client,92149158844417,30056448,0.0,92093745898334,1747939493181106000
rest_json,100000,client,92149160131125,30056448,0.0,92093745898334,1747939493181106000
rest_json,100000,client,92149161419292,30056448,0.0,92093745898334,1747939493181106000
rest_json,100000,client,92149162709584,30056448,0.0,92093745898334,1747939493181106000
rest_json,100000,client,92149164000625,30056448,0.0,92093745898334,1747939493181106000
rest_json,100000,client,92149165289959,30056448,0.0,92093745898334,1747939493181106000
rest_json,100000,client,92149166576500,30056448,0.0,92093745898334,1747939493181106000
rest_json,100000,client,92149167865375,30056448,0.0,92093745898334,1747939493181106000
rest_json,100000,client,92149169155042,30056448,0.0,92093745898334,1747939493181106000
rest_json,100000,client,92149170443334,30056448,0.0,92093745898334,1747939493181106000
rest_json,100000,client,92149171733500,30056448,0.0,92093745898334,1747939493181106000
rest_json,100000,client,92149173023000,30056448,0.0,92093745898334,1747939493181106000
rest_json,100000,client,92149174312375,30056448,0.0,92093745898334,1747939493181106000
rest_json,100000,client,92149175601750,30056448,0.0,92093745898334,1747939493181106000
rest_json,100000,client,92149176889042,30056448,0.0,92093745898334,1747939493181106000
